quality_grade,observed_on_details.month,observed_on_details.year,taxon.name,taxon.observations_count,user.observations_count,Atlanta,Size_mm,Bright_Colors,Contrasting_markings,Diurnal,Unique_Morphology,Web_Decoration,Web_Size (rough),Seasonal_Peak,Polymorphic
1,9,2022,Neoscona domiciliorum,3944,265,Not Atlanta,11.6,no,yes,no,no,no,large,Fall,yes
1,9,2022,Argiope aurantia,52594,3031,Not Atlanta,23.75,yes,yes,yes,no,yes,large,Fall,no
1,9,2022,Neoscona domiciliorum,3944,31,Not Atlanta,11.6,no,yes,no,no,no,large,Fall,yes
1,9,2022,Argiope aurantia,52594,51,Atlanta,23.75,yes,yes,yes,no,yes,large,Fall,no
1,9,2022,Argiope aurantia,52594,28,Not Atlanta,23.75,yes,yes,yes,no,yes,large,Fall,no
1,9,2022,Trichonephila clavata,6803,959,Not Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,9,2022,Trichonephila clavata,6803,2,Not Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,9,2022,Argiope aurantia,52594,99,Not Atlanta,23.75,yes,yes,yes,no,yes,large,Fall,no
1,9,2022,Neoscona crucifera,24246,2665,Atlanta,14.3,yes,no,no,no,no,large,Fall,no
1,9,2022,Trichonephila clavata,6803,39,Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,9,2022,Micrathena sagittata,3882,1869,Not Atlanta,7.75,yes,yes,yes,yes,no,medium,Fall,no
1,9,2022,Trichonephila clavata,6803,13817,Not Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,9,2022,Trichonephila clavipes,27897,50,Not Atlanta,28.25,yes,yes,yes,yes,no,large,Fall,no
1,9,2022,Micrathena gracilis,10523,1869,Not Atlanta,8.88,yes,yes,yes,yes,no,medium,Fall,no
0,9,2022,Neoscona crucifera,24246,36,Not Atlanta,14.3,yes,no,no,no,no,large,Fall,no
1,9,2022,Argiope aurantia,52594,3348,Not Atlanta,23.75,yes,yes,yes,no,yes,large,Fall,no
1,9,2022,Verrucosa arenata,7235,14,Not Atlanta,7.83,yes,yes,yes,yes,no,medium,Fall,no
1,9,2022,Trichonephila clavata,6803,1350,Not Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,9,2022,Trichonephila clavata,6803,1350,Not Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,9,2022,Trichonephila clavata,6803,1350,Not Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,9,2022,Gasteracantha cancriformis,24494,203,Atlanta,8.13,yes,yes,yes,yes,yes,large,Fall,no
1,9,2022,Argiope aurantia,52594,203,Atlanta,23.75,yes,yes,yes,no,yes,large,Fall,no
1,9,2022,Trichonephila clavata,6803,1350,Not Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,9,2022,Verrucosa arenata,7235,471,Not Atlanta,7.83,yes,yes,yes,yes,no,medium,Fall,no
1,9,2022,Gasteracantha cancriformis,24494,38,Atlanta,8.13,yes,yes,yes,yes,yes,large,Fall,no
1,9,2022,Argiope aurantia,52594,401,Atlanta,23.75,yes,yes,yes,no,yes,large,Fall,no
1,9,2022,Trichonephila clavata,6803,1350,Not Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,9,2022,Trichonephila clavata,6803,1350,Not Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,9,2022,Neoscona domiciliorum,3944,287,Atlanta,11.6,no,yes,no,no,no,large,Fall,yes
1,9,2022,Verrucosa arenata,7235,1869,Not Atlanta,7.83,yes,yes,yes,yes,no,medium,Fall,no
1,9,2022,Argiope aurantia,52594,75,Not Atlanta,23.75,yes,yes,yes,no,yes,large,Fall,no
1,9,2022,Trichonephila clavata,6803,14,Not Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
0,9,2022,Neoscona domiciliorum,3944,67,Atlanta,11.6,no,yes,no,no,no,large,Fall,yes
0,9,2022,Neoscona crucifera,24246,193,Not Atlanta,14.3,yes,no,no,no,no,large,Fall,no
1,9,2022,Eustala anastera,1540,1869,Not Atlanta,7.15,no,no,no,no,no,small,Summer,no
1,9,2022,Trichonephila clavata,6803,370,Not Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,9,2022,Trichonephila clavata,6803,370,Not Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,9,2022,Trichonephila clavata,6803,370,Not Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
0,9,2022,Trichonephila clavata,6803,370,Not Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,9,2022,Trichonephila clavata,6803,370,Not Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,9,2022,Trichonephila clavata,6803,370,Not Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,9,2022,Trichonephila clavata,6803,2,Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,9,2022,Verrucosa arenata,7235,2904,Not Atlanta,7.83,yes,yes,yes,yes,no,medium,Fall,no
0,9,2022,Neoscona crucifera,24246,2435,Atlanta,14.3,yes,no,no,no,no,large,Fall,no
1,9,2022,Verrucosa arenata,7235,2904,Not Atlanta,7.83,yes,yes,yes,yes,no,medium,Fall,no
1,9,2022,Trichonephila clavata,6803,17,Not Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,9,2022,Argiope aurantia,52594,2152,Not Atlanta,23.75,yes,yes,yes,no,yes,large,Fall,no
1,9,2022,Neoscona domiciliorum,3944,170,Not Atlanta,11.6,no,yes,no,no,no,large,Fall,yes
1,9,2022,Trichonephila clavata,6803,170,Not Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,9,2022,Verrucosa arenata,7235,1855,Not Atlanta,7.83,yes,yes,yes,yes,no,medium,Fall,no
1,9,2022,Trichonephila clavata,6803,467,Not Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,9,2022,Trichonephila clavata,6803,1,Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,9,2022,Trichonephila clavata,6803,5102,Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,9,2022,Trichonephila clavata,6803,2,Not Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,9,2022,Argiope aurantia,52594,2,Not Atlanta,23.75,yes,yes,yes,no,yes,large,Fall,no
1,9,2022,Trichonephila clavipes,27897,7,Not Atlanta,28.25,yes,yes,yes,yes,no,large,Fall,no
1,9,2022,Trichonephila clavipes,27897,29,Atlanta,28.25,yes,yes,yes,yes,no,large,Fall,no
1,9,2022,Trichonephila clavata,6803,11,Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,9,2022,Trichonephila clavata,6803,104,Not Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,9,2022,Trichonephila clavata,6803,29,Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,9,2022,Trichonephila clavipes,27897,223,Not Atlanta,28.25,yes,yes,yes,yes,no,large,Fall,no
1,9,2022,Trichonephila clavata,6803,16,Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,9,2022,Trichonephila clavata,6803,20,Not Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,9,2022,Verrucosa arenata,7235,928,Not Atlanta,7.83,yes,yes,yes,yes,no,medium,Fall,no
1,9,2022,Araneus marmoreus,12332,928,Not Atlanta,13.5,yes,yes,yes,no,no,medium,Fall,yes
1,9,2022,Trichonephila clavata,6803,408,Not Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,9,2022,Trichonephila clavata,6803,180,Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,9,2022,Cyclosa turbinata,1607,1445,Atlanta,4.25,no,no,yes,yes,yes,small,Fall,no
1,9,2022,Trichonephila clavata,6803,401,Not Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,9,2022,Trichonephila clavata,6803,234,Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,9,2022,Trichonephila clavata,6803,149,Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,9,2022,Trichonephila clavata,6803,41,Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,9,2022,Verrucosa arenata,7235,810,Atlanta,7.83,yes,yes,yes,yes,no,medium,Fall,no
0,9,2022,Trichonephila clavata,6803,370,Not Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
0,9,2022,Trichonephila clavata,6803,370,Not Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,9,2022,Argiope aurantia,52594,392,Not Atlanta,23.75,yes,yes,yes,no,yes,large,Fall,no
1,9,2022,Argiope aurantia,52594,428,Not Atlanta,23.75,yes,yes,yes,no,yes,large,Fall,no
0,9,2022,Trichonephila clavata,6803,370,Not Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,9,2022,Trichonephila clavata,6803,370,Not Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
0,9,2022,Trichonephila clavata,6803,370,Not Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,9,2022,Trichonephila clavata,6803,13549,Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
0,9,2022,Trichonephila clavata,6803,36,Not Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
0,9,2022,Larinioides cornutus,10284,370,Not Atlanta,10.25,no,no,no,no,no,medium,Summer,no
1,9,2022,Micrathena mitrata,1855,928,Not Atlanta,6.18,yes,yes,yes,yes,no,medium,Fall,no
1,9,2022,Gasteracantha cancriformis,24494,50,Not Atlanta,8.13,yes,yes,yes,yes,yes,large,Fall,no
1,9,2022,Neoscona domiciliorum,3944,1270,Not Atlanta,11.6,no,yes,no,no,no,large,Fall,yes
1,9,2022,Trichonephila clavata,6803,41,Not Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,9,2022,Trichonephila clavata,6803,370,Not Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,9,2022,Gasteracantha cancriformis,24494,60,Not Atlanta,8.13,yes,yes,yes,yes,yes,large,Fall,no
1,9,2022,Trichonephila clavata,6803,302,Not Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,9,2022,Trichonephila clavata,6803,209,Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,9,2022,Trichonephila clavata,6803,2199,Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,9,2022,Trichonephila clavata,6803,370,Not Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,9,2022,Trichonephila clavata,6803,370,Not Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,9,2022,Trichonephila clavata,6803,913,Not Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,9,2022,Trichonephila clavata,6803,20,Not Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,9,2022,Micrathena mitrata,1855,370,Not Atlanta,6.18,yes,yes,yes,yes,no,medium,Fall,no
1,9,2022,Trichonephila clavata,6803,370,Not Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
0,9,2022,Micrathena mitrata,1855,370,Not Atlanta,6.18,yes,yes,yes,yes,no,medium,Fall,no
0,9,2022,Neoscona crucifera,24246,370,Not Atlanta,14.3,yes,no,no,no,no,large,Fall,no
0,9,2022,Micrathena mitrata,1855,370,Not Atlanta,6.18,yes,yes,yes,yes,no,medium,Fall,no
1,9,2022,Micrathena mitrata,1855,370,Not Atlanta,6.18,yes,yes,yes,yes,no,medium,Fall,no
1,9,2022,Micrathena mitrata,1855,370,Not Atlanta,6.18,yes,yes,yes,yes,no,medium,Fall,no
1,9,2022,Micrathena mitrata,1855,370,Not Atlanta,6.18,yes,yes,yes,yes,no,medium,Fall,no
1,9,2022,Trichonephila clavata,6803,370,Not Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,9,2022,Trichonephila clavata,6803,370,Not Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,9,2022,Trichonephila clavata,6803,370,Not Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,9,2022,Trichonephila clavata,6803,370,Not Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,9,2022,Trichonephila clavata,6803,370,Not Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,9,2022,Trichonephila clavata,6803,370,Not Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,9,2022,Trichonephila clavata,6803,370,Not Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,9,2022,Trichonephila clavata,6803,370,Not Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,9,2022,Trichonephila clavata,6803,370,Not Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,9,2022,Trichonephila clavata,6803,370,Not Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,9,2022,Trichonephila clavata,6803,370,Not Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,9,2022,Trichonephila clavata,6803,370,Not Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,9,2022,Trichonephila clavata,6803,370,Not Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,9,2022,Trichonephila clavata,6803,370,Not Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,9,2022,Trichonephila clavata,6803,370,Not Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,9,2022,Trichonephila clavata,6803,370,Not Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,9,2022,Trichonephila clavata,6803,370,Not Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,9,2022,Trichonephila clavata,6803,370,Not Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
0,9,2022,Neoscona crucifera,24246,868,Atlanta,14.3,yes,no,no,no,no,large,Fall,no
0,9,2022,Neoscona crucifera,24246,370,Not Atlanta,14.3,yes,no,no,no,no,large,Fall,no
0,9,2022,Micrathena mitrata,1855,370,Not Atlanta,6.18,yes,yes,yes,yes,no,medium,Fall,no
1,9,2022,Micrathena mitrata,1855,370,Not Atlanta,6.18,yes,yes,yes,yes,no,medium,Fall,no
1,9,2022,Micrathena mitrata,1855,370,Not Atlanta,6.18,yes,yes,yes,yes,no,medium,Fall,no
0,9,2022,Neoscona crucifera,24246,370,Not Atlanta,14.3,yes,no,no,no,no,large,Fall,no
1,9,2022,Neoscona domiciliorum,3944,370,Not Atlanta,11.6,no,yes,no,no,no,large,Fall,yes
1,9,2022,Trichonephila clavata,6803,370,Not Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
0,9,2022,Micrathena mitrata,1855,370,Not Atlanta,6.18,yes,yes,yes,yes,no,medium,Fall,no
0,9,2022,Micrathena mitrata,1855,370,Not Atlanta,6.18,yes,yes,yes,yes,no,medium,Fall,no
1,9,2022,Micrathena mitrata,1855,370,Not Atlanta,6.18,yes,yes,yes,yes,no,medium,Fall,no
0,9,2022,Neoscona domiciliorum,3944,370,Not Atlanta,11.6,no,yes,no,no,no,large,Fall,yes
1,9,2022,Micrathena mitrata,1855,370,Not Atlanta,6.18,yes,yes,yes,yes,no,medium,Fall,no
1,9,2022,Neoscona domiciliorum,3944,370,Not Atlanta,11.6,no,yes,no,no,no,large,Fall,yes
1,9,2022,Micrathena mitrata,1855,370,Not Atlanta,6.18,yes,yes,yes,yes,no,medium,Fall,no
1,9,2022,Micrathena mitrata,1855,370,Not Atlanta,6.18,yes,yes,yes,yes,no,medium,Fall,no
0,9,2022,Neoscona domiciliorum,3944,370,Not Atlanta,11.6,no,yes,no,no,no,large,Fall,yes
0,9,2022,Neoscona arabesca,6968,541,Not Atlanta,7.48,yes,no,no,no,no,medium,Summer,no
0,9,2022,Cyclosa turbinata,1607,370,Not Atlanta,4.25,no,no,yes,yes,yes,small,Fall,no
1,9,2022,Metepeira labyrinthea,1043,370,Not Atlanta,5.85,no,no,no,no,yes,medium,Fall,no
0,9,2022,Neoscona crucifera,24246,184,Not Atlanta,14.3,yes,no,no,no,no,large,Fall,no
1,9,2022,Trichonephila clavipes,27897,594,Atlanta,28.25,yes,yes,yes,yes,no,large,Fall,no
1,9,2022,Trichonephila clavipes,27897,783,Not Atlanta,28.25,yes,yes,yes,yes,no,large,Fall,no
1,9,2022,Metepeira labyrinthea,1043,370,Not Atlanta,5.85,no,no,no,no,yes,medium,Fall,no
1,9,2022,Trichonephila clavata,6803,88,Not Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,9,2022,Micrathena mitrata,1855,370,Not Atlanta,6.18,yes,yes,yes,yes,no,medium,Fall,no
1,9,2022,Micrathena mitrata,1855,370,Not Atlanta,6.18,yes,yes,yes,yes,no,medium,Fall,no
1,9,2022,Micrathena gracilis,10523,370,Not Atlanta,8.88,yes,yes,yes,yes,no,medium,Fall,no
1,9,2022,Micrathena mitrata,1855,370,Not Atlanta,6.18,yes,yes,yes,yes,no,medium,Fall,no
1,9,2022,Verrucosa arenata,7235,370,Not Atlanta,7.83,yes,yes,yes,yes,no,medium,Fall,no
1,9,2022,Argiope aurantia,52594,25002,Not Atlanta,23.75,yes,yes,yes,no,yes,large,Fall,no
1,9,2022,Trichonephila clavata,6803,6,Not Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
0,9,2022,Neoscona crucifera,24246,70,Not Atlanta,14.3,yes,no,no,no,no,large,Fall,no
1,9,2022,Neoscona crucifera,24246,67,Not Atlanta,14.3,yes,no,no,no,no,large,Fall,no
0,9,2022,Neoscona crucifera,24246,44,Not Atlanta,14.3,yes,no,no,no,no,large,Fall,no
0,9,2022,Neoscona domiciliorum,3944,928,Not Atlanta,11.6,no,yes,no,no,no,large,Fall,yes
1,9,2022,Verrucosa arenata,7235,928,Not Atlanta,7.83,yes,yes,yes,yes,no,medium,Fall,no
1,9,2022,Gasteracantha cancriformis,24494,784,Atlanta,8.13,yes,yes,yes,yes,yes,large,Fall,no
1,9,2022,Trichonephila clavata,6803,2665,Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
0,9,2022,Neoscona crucifera,24246,2352,Atlanta,14.3,yes,no,no,no,no,large,Fall,no
0,9,2022,Neoscona crucifera,24246,815,Not Atlanta,14.3,yes,no,no,no,no,large,Fall,no
0,9,2022,Larinioides cornutus,10284,70,Not Atlanta,10.25,no,no,no,no,no,medium,Summer,no
1,9,2022,Trichonephila clavata,6803,38,Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,9,2022,Trichonephila clavipes,27897,783,Not Atlanta,28.25,yes,yes,yes,yes,no,large,Fall,no
1,9,2022,Trichonephila clavata,6803,44,Not Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,9,2022,Trichonephila clavata,6803,38,Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,9,2022,Trichonephila clavata,6803,38,Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,9,2022,Gasteracantha cancriformis,24494,139,Not Atlanta,8.13,yes,yes,yes,yes,yes,large,Fall,no
1,9,2022,Trichonephila clavata,6803,56,Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,9,2022,Argiope aurantia,52594,24,Atlanta,23.75,yes,yes,yes,no,yes,large,Fall,no
0,9,2022,Neoscona crucifera,24246,3,Not Atlanta,14.3,yes,no,no,no,no,large,Fall,no
1,9,2022,Gasteracantha cancriformis,24494,17829,Atlanta,8.13,yes,yes,yes,yes,yes,large,Fall,no
1,9,2022,Gasteracantha cancriformis,24494,232,Not Atlanta,8.13,yes,yes,yes,yes,yes,large,Fall,no
1,9,2022,Trichonephila clavipes,27897,232,Not Atlanta,28.25,yes,yes,yes,yes,no,large,Fall,no
1,9,2022,Micrathena gracilis,10523,232,Not Atlanta,8.88,yes,yes,yes,yes,no,medium,Fall,no
1,9,2022,Micrathena mitrata,1855,232,Not Atlanta,6.18,yes,yes,yes,yes,no,medium,Fall,no
1,9,2022,Trichonephila clavata,6803,8,Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,9,2022,Argiope aurantia,52594,66,Not Atlanta,23.75,yes,yes,yes,no,yes,large,Fall,no
1,9,2022,Gasteracantha cancriformis,24494,232,Not Atlanta,8.13,yes,yes,yes,yes,yes,large,Fall,no
1,9,2022,Gasteracantha cancriformis,24494,67,Not Atlanta,8.13,yes,yes,yes,yes,yes,large,Fall,no
1,9,2022,Trichonephila clavata,6803,175,Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,9,2022,Argiope aurantia,52594,16,Atlanta,23.75,yes,yes,yes,no,yes,large,Fall,no
1,9,2022,Argiope aurantia,52594,27,Not Atlanta,23.75,yes,yes,yes,no,yes,large,Fall,no
1,9,2022,Argiope aurantia,52594,2608,Not Atlanta,23.75,yes,yes,yes,no,yes,large,Fall,no
1,9,2022,Gasteracantha cancriformis,24494,2608,Not Atlanta,8.13,yes,yes,yes,yes,yes,large,Fall,no
1,9,2022,Trichonephila clavata,6803,707,Not Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,9,2022,Trichonephila clavata,6803,31,Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,9,2022,Argiope aurantia,52594,101,Not Atlanta,23.75,yes,yes,yes,no,yes,large,Fall,no
1,9,2022,Trichonephila clavipes,27897,647,Not Atlanta,28.25,yes,yes,yes,yes,no,large,Fall,no
1,9,2022,Trichonephila clavipes,27897,647,Not Atlanta,28.25,yes,yes,yes,yes,no,large,Fall,no
1,9,2022,Trichonephila clavipes,27897,647,Not Atlanta,28.25,yes,yes,yes,yes,no,large,Fall,no
1,9,2022,Gasteracantha cancriformis,24494,647,Not Atlanta,8.13,yes,yes,yes,yes,yes,large,Fall,no
1,9,2022,Argiope aurantia,52594,66,Atlanta,23.75,yes,yes,yes,no,yes,large,Fall,no
1,9,2022,Argiope aurantia,52594,476,Not Atlanta,23.75,yes,yes,yes,no,yes,large,Fall,no
1,9,2022,Trichonephila clavata,6803,989,Not Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,9,2022,Trichonephila clavata,6803,249,Not Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,9,2022,Trichonephila clavata,6803,1676,Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,9,2022,Trichonephila clavipes,27897,277,Not Atlanta,28.25,yes,yes,yes,yes,no,large,Fall,no
1,9,2022,Gasteracantha cancriformis,24494,1445,Atlanta,8.13,yes,yes,yes,yes,yes,large,Fall,no
1,9,2022,Neoscona crucifera,24246,161,Atlanta,14.3,yes,no,no,no,no,large,Fall,no
1,9,2022,Neoscona crucifera,24246,1445,Atlanta,14.3,yes,no,no,no,no,large,Fall,no
1,9,2022,Neoscona domiciliorum,3944,3112,Not Atlanta,11.6,no,yes,no,no,no,large,Fall,yes
1,9,2022,Trichonephila clavata,6803,2900,Not Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,9,2022,Trichonephila clavata,6803,5,Not Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,9,2022,Verrucosa arenata,7235,50,Not Atlanta,7.83,yes,yes,yes,yes,no,medium,Fall,no
1,9,2022,Gasteracantha cancriformis,24494,68,Atlanta,8.13,yes,yes,yes,yes,yes,large,Fall,no
1,9,2022,Trichonephila clavata,6803,2,Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,9,2022,Gasteracantha cancriformis,24494,25002,Not Atlanta,8.13,yes,yes,yes,yes,yes,large,Fall,no
1,9,2022,Gasteracantha cancriformis,24494,25002,Not Atlanta,8.13,yes,yes,yes,yes,yes,large,Fall,no
1,9,2022,Argiope aurantia,52594,51,Atlanta,23.75,yes,yes,yes,no,yes,large,Fall,no
1,9,2022,Gasteracantha cancriformis,24494,2466,Not Atlanta,8.13,yes,yes,yes,yes,yes,large,Fall,no
1,9,2022,Gasteracantha cancriformis,24494,3348,Not Atlanta,8.13,yes,yes,yes,yes,yes,large,Fall,no
1,9,2022,Araneus marmoreus,12332,16,Atlanta,13.5,yes,yes,yes,no,no,medium,Fall,yes
1,9,2022,Trichonephila clavata,6803,5,Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,9,2022,Argiope aurantia,52594,13817,Not Atlanta,23.75,yes,yes,yes,no,yes,large,Fall,no
1,9,2022,Trichonephila clavipes,27897,63,Atlanta,28.25,yes,yes,yes,yes,no,large,Fall,no
1,9,2022,Trichonephila clavata,6803,38,Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,9,2022,Trichonephila clavipes,27897,21,Not Atlanta,28.25,yes,yes,yes,yes,no,large,Fall,no
1,9,2022,Argiope aurantia,52594,123,Not Atlanta,23.75,yes,yes,yes,no,yes,large,Fall,no
1,9,2022,Neoscona crucifera,24246,213,Not Atlanta,14.3,yes,no,no,no,no,large,Fall,no
1,9,2022,Argiope aurantia,52594,15,Atlanta,23.75,yes,yes,yes,no,yes,large,Fall,no
1,9,2022,Argiope aurantia,52594,7857,Not Atlanta,23.75,yes,yes,yes,no,yes,large,Fall,no
1,9,2022,Argiope aurantia,52594,27,Atlanta,23.75,yes,yes,yes,no,yes,large,Fall,no
1,9,2022,Argiope aurantia,52594,27,Atlanta,23.75,yes,yes,yes,no,yes,large,Fall,no
1,9,2022,Trichonephila clavipes,27897,51,Not Atlanta,28.25,yes,yes,yes,yes,no,large,Fall,no
1,9,2022,Argiope aurantia,52594,245,Not Atlanta,23.75,yes,yes,yes,no,yes,large,Fall,no
1,9,2022,Verrucosa arenata,7235,5102,Atlanta,7.83,yes,yes,yes,yes,no,medium,Fall,no
0,9,2022,Neoscona domiciliorum,3944,5102,Atlanta,11.6,no,yes,no,no,no,large,Fall,yes
1,9,2022,Argiope aurantia,52594,26,Not Atlanta,23.75,yes,yes,yes,no,yes,large,Fall,no
1,9,2022,Verrucosa arenata,7235,255,Not Atlanta,7.83,yes,yes,yes,yes,no,medium,Fall,no
1,9,2022,Trichonephila clavata,6803,10,Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,9,2022,Araneus marmoreus,12332,423,Not Atlanta,13.5,yes,yes,yes,no,no,medium,Fall,yes
1,9,2022,Argiope aurantia,52594,129,Not Atlanta,23.75,yes,yes,yes,no,yes,large,Fall,no
1,9,2022,Micrathena gracilis,10523,798,Not Atlanta,8.88,yes,yes,yes,yes,no,medium,Fall,no
1,9,2022,Trichonephila clavipes,27897,798,Not Atlanta,28.25,yes,yes,yes,yes,no,large,Fall,no
1,9,2022,Trichonephila clavata,6803,209,Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,9,2022,Trichonephila clavipes,27897,798,Not Atlanta,28.25,yes,yes,yes,yes,no,large,Fall,no
0,9,2022,Trichonephila clavata,6803,55,Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,9,2022,Trichonephila clavata,6803,2144,Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,9,2022,Micrathena sagittata,3882,1452,Not Atlanta,7.75,yes,yes,yes,yes,no,medium,Fall,no
1,9,2022,Trichonephila clavata,6803,23,Not Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,9,2022,Micrathena gracilis,10523,370,Not Atlanta,8.88,yes,yes,yes,yes,no,medium,Fall,no
1,9,2022,Trichonephila clavata,6803,370,Not Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,9,2022,Verrucosa arenata,7235,370,Not Atlanta,7.83,yes,yes,yes,yes,no,medium,Fall,no
0,9,2022,Neoscona domiciliorum,3944,370,Not Atlanta,11.6,no,yes,no,no,no,large,Fall,yes
1,9,2022,Verrucosa arenata,7235,370,Not Atlanta,7.83,yes,yes,yes,yes,no,medium,Fall,no
0,9,2022,Cyclosa turbinata,1607,370,Not Atlanta,4.25,no,no,yes,yes,yes,small,Fall,no
1,9,2022,Micrathena sagittata,3882,370,Not Atlanta,7.75,yes,yes,yes,yes,no,medium,Fall,no
